,sold_price,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,garage,fireplaces,sqrt_ft,kitchen_features,floor_covering,HOA,zipcode
2638,680000.0,-110.863504,32.314304,0.99,7060.39,1992,6,4.0,3.0,1.0,4273.0,"Dishwasher, Electric Range, Garbage Disposal, Lazy Susan, Pantry: Closet, Refrigerator","Carpet, Ceramic Tile",43.75,85750
2639,685000.0,-111.035665,32.402907,5.51,7160.0,2000,5,4.0,5.0,1.0,3268.0,"Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Tile, Microwave: Stainless, Oven: Stainless","Concrete, Wood",-1.0,85742
2640,495000.0,-111.043984,31.627536,0.29,3460.96,1984,2,3.0,3.0,3.0,3339.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Lazy Susan, Prep Sink, Refrigerator, Wet Bar, Countertops: Corian, Microwave: Built-In, Oven: Double","Carpet, Mexican Tile",-1.0,85646
2641,685000.0,-110.902597,32.334317,1.0,5345.87,1980,5,4.0,3.0,1.0,4461.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Black, Countertops: granite, Microwave: built in","Carpet, Ceramic Tile, Natural Stone",6.0,85718
2642,695000.0,-110.984733,32.437198,0.88,6785.98,2001,4,4.0,3.0,1.0,3379.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: -, Oven: -","Carpet, Ceramic Tile",30.0,85755
2643,695000.0,-110.995201,32.456609,7.99,8606.0,1995,3,3.0,3.0,0.0,3364.0,"Dishwasher, Double Sink, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: Stainless, Oven: Double","Carpet, Laminate, Natural Stone",180.0,85755
2644,664500.0,-110.865988,32.311515,0.9,6706.0,1996,5,3.0,3.0,3.0,4139.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Carpet, Ceramic Tile, Other",41.0,85750
2645,675000.0,-111.187739,32.314506,5.1,7730.2,2004,7,6.0,3.0,3.0,6537.0,"Double Sink, Electric Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Black, Countertops: Granite, Microwave: built in, Oven: built in","Carpet, Ceramic Tile, Wood",-1.0,85743
2646,687500.0,-110.9448,32.415225,0.57,7004.15,1997,4,3.0,3.0,1.0,3120.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Ceramic Tile, Wood",83.0,85737
2647,694325.0,-110.95775,32.34449,5.2,6174.0,1973,4,3.0,0.0,1.0,3458.0,"Dishwasher, Refrigerator, Microwave, Oven",Concrete,5.0,85718
2648,671000.0,-110.731555,32.294131,1.01,5008.06,2003,4,3.0,3.0,2.0,3450.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Double","Carpet, Natural Stone",-1.0,85749
2649,670000.0,-110.909862,32.312206,0.11,3967.0,2009,3,3.0,2.0,0.0,3024.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",155.0,85718
2650,698334.0,-110.857539,32.547109,0.29,6944.62,2013,3,4.0,3.0,0.0,2983.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",156.0,85739
2651,425000.0,-109.454637,32.283327,68.7,4507.92,2007,3,4.0,3.0,1.0,3640.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",0.0,85605
2652,640000.0,-110.861634,32.257126,0.92,4612.22,1979,4,3.0,4.0,1.0,3433.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",48.0,85715
2653,675000.0,-110.92576,32.226746,0.58,7330.59,1953,5,4.0,2.0,1.0,4566.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Oven","Carpet, Ceramic Tile",0.0,85716
2654,680000.0,-110.760834,32.236172,3.31,4969.0,2006,4,3.0,3.0,2.0,3570.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Natural Stone, Wood",70.0,85749
2655,620000.0,-110.872012,32.504862,35.1,11664.0,1994,3,2.0,3.0,3.0,2825.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Concrete, Wood",0.0,85739
2656,670000.0,-111.033703,32.207718,3.23,6414.67,1999,4,3.0,3.0,1.0,4000.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Oven: Electric","Carpet, Other: Talavera Floors",14.0,85745
2657,680000.0,-111.071077,32.264497,5.26,5512.18,2004,2,2.0,2.0,2.0,2501.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Water Purifier, Appliance Color: Stainless",Concrete,0.0,85745
2658,685000.0,-110.711352,32.265977,2.71,5615.03,1984,3,2.0,1.0,1.0,2721.0,"Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Closet, Refrigerator, Countertops: granite, Microwave: stainless steel, Oven: double ovens","Carpet, Mexican Tile",120.0,85749
2659,690000.0,-111.051174,31.635794,1.22,5250.0,2015,3,3.0,3.0,1.0,3058.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Refrigerator",Ceramic Tile,-1.0,85646
2660,691000.0,-110.984457,32.451575,0.29,1288.81,2017,4,3.0,3.0,0.0,3135.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Granite, Microwave: -, Oven: -","Carpet, Ceramic Tile, Other: Vinyl Plank",134.0,85755
2661,675000.0,-110.983528,32.449363,0.26,1288.81,2017,5,3.0,4.0,0.0,3609.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: Marble Slab, Microwave: Built In, Oven: Double Wall","Carpet, Ceramic Tile",110.0,85755
2662,670000.0,-110.964501,32.404905,0.59,6864.09,2012,3,3.0,3.0,1.0,3438.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",75.0,85737
2663,655000.0,-110.925584,32.462017,1.0,6411.72,2006,4,3.0,3.0,2.0,3533.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",0.0,85739
2664,655000.0,-109.963279,34.169427,10.0,5644.0,2006,5,3.0,3.0,2.0,4648.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Carpet, Wood",0.0,85929
2665,650000.0,-110.961541,32.366205,0.91,5979.39,1988,4,5.0,3.0,2.0,3940.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",0.0,85704
2666,665000.0,-110.950624,32.453418,0.67,8126.31,1998,4,3.0,2.0,1.0,3527.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",72.0,85755
2667,685000.0,-110.93386,32.290576,1.0,1620.74,2017,4,4.0,3.0,1.0,2757.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: Quartz, Microwave: Stainless, Oven: Stainless","Carpet, Ceramic Tile",-1.0,85718
2668,650000.0,-110.835824,32.321179,0.16,5884.22,1987,2,2.0,2.0,2.0,2162.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator",Natural Stone,275.0,85750
2669,675000.0,-111.088483,32.460124,0.08,9219.72,2005,3,4.0,3.0,1.0,3811.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless","Carpet, Ceramic Tile",-1.0,85658
2670,679500.0,-110.863978,32.262833,0.66,5733.49,1968,4,4.0,2.0,1.0,3874.0,"Dishwasher, Refrigerator, Oven","Carpet, Ceramic Tile",48.0,85715
2671,665000.0,-110.87178,32.323698,0.51,5573.0,1989,5,3.0,3.0,2.0,3324.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Mexican Tile",25.0,85750
2672,689000.0,-111.094625,32.458712,1.02,9043.65,2007,3,4.0,3.0,1.0,3811.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",76.0,85658
2673,665000.0,-110.921745,32.307577,1.0,5796.29,1997,4,4.0,3.0,1.0,2993.0,"Dishwasher, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Natural Stone",4.0,85718
2674,662000.0,-110.926528,32.317565,0.21,4725.04,2003,3,3.0,2.0,1.0,2686.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Ceramic Tile,183.0,85718
2675,679000.0,-110.871662,32.312417,1.0,6574.21,1986,4,4.0,2.0,2.0,3247.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",Mexican Tile,43.0,85750
2676,650000.0,-110.862521,32.286074,1.02,7920.75,2004,5,3.0,3.0,2.0,3656.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",1.0,85750
2677,670000.0,-110.91102,32.314731,0.16,7376.69,2004,3,3.0,3.0,1.0,2628.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven","Carpet, Ceramic Tile",157.0,85718
2678,625000.0,-110.980835,32.384134,1.12,7538.45,1999,4,3.0,3.0,1.0,3338.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",5.0,85737
2679,650000.0,-110.939075,32.333599,0.82,6573.0,2003,4,4.0,3.0,3.0,3540.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Natural Stone",15.0,85718
2680,640000.0,-110.976968,32.434806,0.82,7743.0,2007,3,4.0,5.0,1.0,3575.0,"Dishwasher, Refrigerator, Oven","Carpet, Ceramic Tile",100.0,85755
2681,680000.0,-110.86056,32.551038,0.29,3558.0,2005,2,3.0,3.0,1.0,2681.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",129.0,85739
2682,650000.0,-110.741397,32.232827,4.56,4957.0,1997,6,6.0,10.0,1.0,5314.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",0.0,85748
2683,674000.0,-110.87176,32.279109,0.61,4835.08,1994,3,3.0,3.0,2.0,2936.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Mexican Tile",14.0,85750
2684,689000.0,-110.980454,32.388238,0.81,6713.36,1968,3,3.0,2.0,2.0,3023.0,"Dishwasher, Double Sink, Electric Range, Freezer, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Countertops: Granite/ Silstone, Microwave: Kenmore, Oven: Kenmore","Carpet, Natural Stone, Wood",6.25,85737
2685,650000.0,-110.900005,32.292277,1.92,4189.67,1962,4,3.0,2.0,2.0,2702.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless","Carpet, Mexican Tile",5.0,85718
2686,640000.0,-110.909682,32.336545,0.26,6452.88,2000,3,3.0,2.0,1.0,2640.0,"Dishwasher, Electric Range, Garbage Disposal, Island, Pantry: Butler, Refrigerator, Appliance Color: Almond, Countertops: Tile, Oven: Double","Ceramic Tile, Wood",92.0,85718
2687,675000.0,-110.844847,32.325818,0.17,4918.86,1996,3,2.0,2.0,0.0,2312.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless Viking, Oven: Stainless Viking","Carpet, Ceramic Tile",142.0,85750
2688,660000.0,-110.928501,32.331442,0.55,6374.0,1992,4,3.0,2.0,2.0,3064.0,"Desk, Dishwasher, Electric Range, Garbage Disposal, Indoor Grill, Island, Pantry: Closet, Refrigerator, Reverse Osmosis, Wet Bar, Appliance Color: Black, Countertops: Formica, Microwave: -, Oven: -","Carpet, Mexican Tile, Natural Stone",-1.0,85718
2689,665000.0,-110.860305,32.259171,0.58,5251.32,1957,3,3.0,2.0,1.0,3103.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: White, Countertops: ceramic tile, Oven: double",Concrete,57.0,85715
2690,662500.0,-110.929205,32.233638,0.25,3118.76,1941,4,4.0,0.0,1.0,3100.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: concrete, Microwave: inset cabinet, Oven: gas","Concrete, Wood",-1.0,85716
2691,654000.0,-110.91143,32.297241,1.39,8874.43,1986,4,3.0,2.0,2.0,3700.0,"Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Almond","Carpet, Mexican Tile",208.0,85718
2692,675000.0,-110.858396,32.324356,0.83,6572.8,1991,5,3.0,2.0,1.0,3533.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Prep Sink, Appliance Color: Stainless","Carpet, Ceramic Tile",43.0,85750
2693,662000.0,-110.978365,32.459123,0.78,8029.95,2008,5,4.0,2.0,1.0,3014.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",153.0,85755
2694,640000.0,-111.08694,32.318286,3.38,6150.0,2007,5,4.0,3.0,2.0,3485.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",29.0,85743
2695,650000.0,-110.978649,32.390226,0.57,6043.49,1979,3,3.0,2.0,4.0,3014.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Mexican Tile, Wood",6.0,85737
2696,696000.0,-111.056077,32.437058,3.3,2705.19,2016,4,3.0,3.0,1.0,2835.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: Granite","Carpet, Ceramic Tile",140.0,85658
2697,675000.0,-110.988927,32.404572,0.88,7505.99,2004,3,3.0,3.0,2.0,3119.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",45.0,85737
2698,686000.0,-111.066886,32.240494,1.74,8239.33,2005,5,4.0,7.0,3.0,4053.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Other",89.0,85745
2699,665000.0,-110.859227,32.320732,0.98,5217.0,1991,4,3.0,3.0,1.0,3122.0,"Dishwasher, Microwave, Oven","Carpet, Ceramic Tile",41.0,85750
2700,565000.0,-110.878563,32.328612,1.15,6147.57,1973,5,5.0,4.0,1.0,4440.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Oven","Carpet, Ceramic Tile, Vinyl",179.0,85718
2701,615000.0,-110.729167,32.246789,0.88,3743.0,1999,5,3.0,3.0,1.0,3270.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Concrete,0.0,85749
2702,640000.0,-111.01862,32.35007,2.2,3619.0,1963,3,4.0,2.0,3.0,2888.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",10.0,85742
2703,670000.0,-110.6612,32.082528,2.93,7578.95,2007,4,4.0,4.0,1.0,4010.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",12.0,85641
2704,675000.0,-110.725574,32.295495,3.26,5782.0,1987,5,4.0,7.0,1.0,4037.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",0.0,85749
2705,680000.0,-111.081556,32.320073,3.31,6135.97,2000,4,3.0,3.0,1.0,3341.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",62.0,85743
2706,670000.0,-110.903055,32.317563,0.74,5647.23,2002,4,3.0,3.0,1.0,2952.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Wood",120.0,85718
2707,680000.0,-111.07205,32.43363,0.25,7955.0,2009,3,3.0,3.0,0.0,3333.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",40.0,85658
2708,685000.0,-110.951055,32.302661,1.3,5764.0,2004,3,4.0,3.0,1.0,3078.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",6.0,85718
2709,645000.0,-111.088997,32.460254,0.73,9585.78,2005,3,4.0,3.0,1.0,3811.0,Dishwasher,"Carpet, Ceramic Tile",83.0,85658
2710,670000.0,-111.026297,32.359485,0.38,6992.19,1988,3,3.0,2.5,3.0,3063.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Wet Bar, Appliance Color: Stainless","Carpet, Natural Stone",83.0,85742
2711,685000.0,-110.86457,32.262062,0.94,6226.0,1977,5,3.0,4.0,3.0,3571.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Water Purifier, Appliance Color: White, Countertops: Granite, Oven: Double","Carpet, Ceramic Tile, Wood",48.0,85715
2712,672000.0,-110.932176,32.226885,0.23,3685.85,1931,4,3.0,2.0,2.0,2907.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: .","Carpet, Concrete, Mexican Tile, Wood",-1.0,85716
2713,685000.0,-110.755687,32.303589,3.31,6845.07,2003,3,4.0,12.0,1.0,2854.0,"Dishwasher, Electric Range, Garbage Disposal, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless","Carpet, Ceramic Tile, Wood",-1.0,85749
2714,685000.0,-110.885261,32.295153,1.68,8201.8,1971,5,4.0,2.0,2.0,5716.0,"Gas Range, Island, Pantry: Butler, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: Double SS","Carpet, Ceramic Tile, Laminate",-1.0,85718
2715,665000.0,-110.985097,32.466131,0.26,0.0,2018,3,3.0,2.0,2.0,1942.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: -, Oven: 2","Carpet, Ceramic Tile",157.0,85755
2716,680000.0,-110.805738,32.268583,4.0,6012.56,1993,4,5.0,2.0,2.0,4060.0,"Dishwasher, Double Sink, Garbage Disposal, Pantry: Cabinet, Appliance Color: Black, Countertops: tile","Carpet, Mexican Tile",-1.0,85749
2717,670000.0,-111.068942,32.435015,0.23,7691.78,2013,4,3.0,3.0,2.0,2807.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Butler, Refrigerator, Reverse Osmosis, Wet Bar, Appliance Color: Stainless, Countertops: Labradorite Granite",Other: Porcelain,41.0,85658
2718,640000.0,-110.96039,31.86582,0.71,6370.52,2008,4,3.0,3.0,2.0,3140.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Reverse Osmosis, Warming Drawer, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Double-Stainless","Carpet, Ceramic Tile",-1.0,85629
2719,675000.0,-110.900196,32.321613,0.42,6421.39,2001,3,3.0,2.0,1.0,3080.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless","Carpet, Ceramic Tile",80.0,85718
2720,664000.0,-111.025016,32.399406,3.32,6128.0,2001,4,3.0,3.0,1.0,3112.0,"Dishwasher, Garbage Disposal, Microwave, Oven",Concrete,0.0,85742
2721,600000.0,-110.939487,32.341818,1.17,4897.58,1982,3,2.0,2.0,1.0,2760.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",100.0,85718
2722,665000.0,-110.98213,32.451042,0.26,6352.69,2017,4,4.0,3.0,0.0,3676.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-in, Oven: Double","Carpet, Ceramic Tile",135.0,85755
2723,635000.0,-110.991533,32.402096,0.84,7828.29,2003,4,4.0,3.0,1.0,3685.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",Other,65.0,85737
2724,630000.0,-110.774954,31.574849,76.03,2575.54,1995,2,2.0,1.0,1.0,2051.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Mexican Tile, Wood",10.0,85637
2725,600000.0,-110.667593,31.763265,57.84,6491.0,1976,5,4.0,2.0,3.0,4401.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Other,58.0,85637
2726,630000.0,-110.723805,32.278647,3.75,4541.63,2007,3,3.0,2.5,1.0,3099.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Other,84.0,85749
2727,670000.0,-110.7545,32.191308,3.21,5748.0,1995,3,4.0,4.0,4.0,2984.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Carpet, Mexican Tile",0.0,85730
2728,667000.0,-110.906693,32.293331,0.97,6978.4,2004,3,3.0,2.0,2.0,3395.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: granite",Mexican Tile,0.0,85718
2729,660000.0,-111.093696,32.459473,0.68,8527.44,2007,3,3.0,3.0,2.0,3113.0,"Dishwasher, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite","Carpet, Natural Stone",83.0,85658
2730,650000.0,-110.843645,32.30399,0.78,9284.88,1999,3,3.0,3.0,2.0,3453.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Appliance Color: Black, Microwave: GE, Oven: GE","Carpet, Ceramic Tile",40.0,85750
2731,680000.0,-110.745616,32.167367,3.34,5854.0,2002,4,3.0,3.0,1.0,3402.0,"Compactor, Dishwasher, Garbage Disposal, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: Drawer Built In, Oven: 2-Electric","Carpet, Ceramic Tile",-1.0,85730
2732,650000.0,-110.888436,32.326338,1.14,5967.56,1966,4,4.0,4.0,3.0,3693.0,"Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Walk-In","Concrete, Mexican Tile",258.0,85718
2733,651000.0,-110.780379,32.257672,5.41,6225.53,1979,5,4.0,5.0,3.0,3393.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Walk-In, Refrigerator, Appliance Color: Almond, Countertops: Granite, Microwave: included, Oven: electric/dual","Carpet, Ceramic Tile, Mexican Tile",-1.0,85749
2734,660000.0,-110.954881,32.313543,0.95,5408.22,1989,5,4.0,2.0,1.0,3344.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Granite, Oven: Double","Carpet, Mexican Tile",5.0,85718
2735,645000.0,-111.104823,32.307868,3.4,7274.7,2002,3,3.0,3.0,2.0,3582.0,"Dishwasher, Double Sink, Electric Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Granite, Oven: Electric","Ceramic Tile, Concrete",-1.0,85743
2736,663500.0,-110.905861,32.317521,0.47,5520.86,1993,3,3.0,3.0,3.0,3085.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Mexican Tile",126.0,85718
2737,656650.0,-110.973964,32.379987,3.61,7470.0,1995,7,6.0,2.0,2.0,2883.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave","Carpet, Ceramic Tile, Natural Stone",0.0,85704
2738,677900.0,-110.859218,32.320718,0.98,6950.51,1991,4,3.0,3.0,1.0,3122.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Carpet, Ceramic Tile",41.0,85750
2739,658000.0,-110.738473,32.250254,0.83,6059.15,2007,4,4.0,3.0,2.0,3956.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Convection Microwave","Carpet, Natural Stone",0.0,85749
